,name,thumbnail,view,previous_time,video_url,comment,likes_num,unlikes_num,time_duration,start_date2
10,화장품 본품보다 샘플이 더 좋은 품질이다?🔎본품 구매를 위해 샘플을 더 좋게 만드는 속설 사실일까?ㅣ쇼핑속설 EP.5,https://i.ytimg.com/vi/e4dDCCoDkB8/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLB1IcZ5I6AaylkrxL3O69FbfNHL4w,4.8만회,1개월 전,http://www.youtube.com/watch?v=e4dDCCoDkB8,댓글 13개,68개,5개,"
      7:02
    ",2020. 4. 24.
11,"공기청정기 사기 전에 꼭 봐야하는 영상😲삼성vs엘지vs다이슨 공기 정화, 순환, 소음 비교ㅣ광안리",https://i.ytimg.com/vi/EVn-JZV0nVU/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLBWlqk-yf8zA34QOnbyc3P7KbkkPQ,57만회,1개월 전,http://www.youtube.com/watch?v=EVn-JZV0nVU,댓글 75개,667개,49개,"
      8:44
    ",2020. 4. 21.
12,갤럭시탭 S6 라이트 출시 임박🤔태블릿 존버의 마침표 찍을까?,https://i.ytimg.com/vi/8vvinKmMIIM/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLAZfFD7jluTHfe29DNIs59Ahy5oZQ,7.3만회,1개월 전,http://www.youtube.com/watch?v=8vvinKmMIIM,댓글 78개,148개,61개,"
      6:10
    ",2020. 4. 13.
13,네이버 검색과 쇼핑몰 바로 접속은 왜 가격이 다를까?🔎6만 원 싸게 공기청정기를 살 수 있는 밥법은?ㅣ쇼핑속설 EP.4,https://i.ytimg.com/vi/SQcNUZLgihE/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLCNHOHqYBYb4nhbs3RsRR20RQ12Yg,6.5만회,1개월 전,http://www.youtube.com/watch?v=SQcNUZLgihE,댓글 17개,135개,11개,"
      6:16
    ",2020. 4. 10.
14,"집순이를 위한 추천 앱 BEST 5😉킬링타임, 음식, 건강 관련 앱 추천!",https://i.ytimg.com/vi/O0HN6mDYzXc/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLDT9_XaMWMpaYfZr4_4GClcHL37cA,5.3만회,1개월 전,http://www.youtube.com/watch?v=O0HN6mDYzXc,댓글 16개,206개,11개,"
      9:47
    ",2020. 4. 6.
15,짜파게티 ㅈㄴ맛있게 먹는 방법은?🔎궁금해서 다 해봤다ㅣ쇼핑속설 EP.3,https://i.ytimg.com/vi/KlVd4jFs-PI/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLABE0BUDm0hn63EkOs2_4tZ1taLeg,7.5만회,2개월 전,http://www.youtube.com/watch?v=KlVd4jFs-PI,댓글 54개,171개,17개,"
      6:30
    ",2020. 3. 27.
16,"어떤 밥솥을 사야할까? 쿠쿠 vs 쿠첸🍚가격, 밥맛, 세척, 요리까지 가성비 비교",https://i.ytimg.com/vi/rQOKLhnwZrg/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLB3NliO0l0O3AwThmQwLAhqWmDhQQ,7.4만회,2개월 전,http://www.youtube.com/watch?v=rQOKLhnwZrg,댓글 109개,746개,42개,"
      9:13
    ",2020. 3. 24.
17,인스타360 one r 리뷰📸레고처럼 조립도 하고  4K 광각 촬영을 하나의 액션캠으로 (Feat. 중고나라행),https://i.ytimg.com/vi/8sB9MaNeI7k/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLCV7GgnClQCTD_SkxUDUwmbLBMvRg,6.5만회,2개월 전,http://www.youtube.com/watch?v=8sB9MaNeI7k,댓글 27개,147개,19개,"
      7:56
    ",2020. 3. 18.
18,치킨 주문 방법에 따른 양 차이 실화?🔎전화 𝐯𝐬 배민 𝐯𝐬 쿠폰으로 뿌링클을 주문해 본 결과는?ㅣ쇼핑속설 EP.2,https://i.ytimg.com/vi/jKky8U9KnOQ/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLBjJuVPAIt0hbZuZ19wFYvxBvLxtw,7.6만회,2개월 전,http://www.youtube.com/watch?v=jKky8U9KnOQ,댓글 52개,220개,30개,"
      7:35
    ",2020. 3. 13.
19,"KF 94, KF80 등 마스크 5종 비교🌈어떤 마스크를 써야 안전할까?  | 광안리",https://i.ytimg.com/vi/90SyishwKOU/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLABTLW0c4vKdllD4oBMQLDIYicQgw,4.6만회,2개월 전,http://www.youtube.com/watch?v=90SyishwKOU,댓글 36개,613개,28개,"
      7:35
    ",2020. 3. 1.
