닉네임,댓글,좋아요수,날짜
eey,와아ㅏㅏ아~~!!아리님께서 만든 디저트(그 중에서 마카롱)넘 먹고 싶었는데!!ㅎㅎ 신난드아ㅏㅏ아!,1개,2020. 5. 22.
GOEUNLEE,"아리카롱을 다시 먹을 수 있다니ㅠㅅㅠ
예전에 사먹었을때 진짜 넘나리 맛있었는데..햄복하댜♡",1개,2020. 5. 22.
이혜원Youtube,오 대박 역쉬 아리님 짱♥,2개,2020. 5. 22.
클로바,아리키친 온라인 샵은 온라인 개학 첫날 EBS와 e학습터 등의 사이트들 처럼 폭파 될 것 같네용,1개,2020. 5. 22.
호식아,와 !!ㅠㅠ 너무너무 먹어보고싶었는데 지방이라 직접가질 못해서 ㅠㅠ 대리만족중이였는데 ㅠㅠㅠㅠㅠㅠ감사합니다 ㅠㅠㅠㅠㅠㅠ,1개,2020. 5. 22.
하뜌,"헐....언니 진짜 미쳤어여어ㅓ어어ㅓ

언니..근데 둘다 오픈시간이 같으면 어디루 가야 하나여...😭❤",1개,2020. 5. 22.
YouTubeJidam지담,정말로 머랭쿠키 먹고싶었는뎅..ㅜㅜ이러케라두 택배로 받을수있어서 정말 좋아요!!😁😁,1개,2020. 5. 22.
민트소보루,헐 온라인으로 살 수 있다닛ㅠㅠ 진짜 가고싶었는데 멀어서 못 간 사람중 한명인데 진짜 너무너무 감사합니다ㅠㅠ😭💜💜 진짜 유튜브며 매장운영이며 정말 바쁘고 힘드실텐데 택배서비스까지ㅠㅠ 진짜 아리키친님 너무 감사드리구 사랑합니다..❤ㅎㅎㅎ 진짜 주문 성공해서 아리님 디저트 먹어보고싶어요ㅠㅠ,1개,2020. 5. 22.
문세현,아리키친님 영상들에 있었던 디저트들을 키트로 만드는 것도 좋을 것 같아요!!,2개,2020. 5. 22.
이가은,너무 먹고싶었는데 너무멀어서ㅠ  다른마카롱보다 데코가 간단하면서도 매력있는 마카롱이네용! 이제 온라인으로  할수있다니 부모님께말씀드려볼게용!,1개,2020. 5. 22.
요떼의하루,"와아앙!!!
드뎌 내가 아리키친 디저트를 먹을수있다뉫!! 이게 생시야 꿈이야!!???",1개,2020. 5. 22.
리치,우와! 드디어 아리카롱도 배송이 되네요! 진짜 한번 먹어보고 싶었는데 멀어서 못가서 슬펐다죠.. 배송 되게 해주신 모든 분들께 진짜 감사하고 내일 꼭 주문 할게요!!,1개,2020. 5. 22.
모찌모찌,21초전!♥-♥🤓,2개,2020. 5. 22.
뚜녕뚜녕,매주 금방 품절될 것 같은데... 티켓팅하던 실력을 발휘해야겠군...😏,1개,2020. 5. 22.
조이마블JoyMarvel,"아리키친 디저트샵 오픈 하신거
진심으로 감사 드립니다!",1개,2020. 5. 22.
KayleeYu,"정말 가서 디저트 먹어보고 싶었는데ㅠㅠ
온라인디저트샵 열었다고 해서 넘 기뻐요ㅠ
다음엔 직접 가보고싶은데 아리언니 정말만나고 싶네요ㅠ 언제계시는걸까요...",1개,2020. 5. 22.
지수,와ㅠㅠ 너무너무 기대되요😭❤❤❤ 지방에서 인스타 구경하고 맘속으로만 울었는데 드디어ㅠㅠㅠ‼️‼️ 일요일이 기대됩니다!!,1개,2020. 5. 22.
노시마로이,"기분이 넘 좋아요
아리키친님에  간식 먹고  싶었는데 넘 좋내요  또 12시에  업로드라니
감사하고 사랑합니당 ♡♡",1개,2020. 5. 22.
,Hi👋🏻🇸🇦☁️😊💜,2개,2020. 5. 22.
임세빈,아리님ㅜㅜㅜ 정말 감사해요~ 제가 수원이랑 많이 먼 지역이라서... 정말 먹고싶었는데.. 정말로 감사합니다!!,1개,2020. 5. 22.
전서연,꺅!!!!!! 드디어!!!!!! 꼭 한번 사서 먹어보겠습니다!!!!!!❤️❤️❤️❤️❤️❤️❤️,1개,2020. 5. 22.
윤승하,우와 !!!! ㅜㅜㅠㅠㅠ,1개,2020. 5. 22.
윤재옥,저도멀어서 못갔는대 제소원도 아리키친 디져트먹는거에요!!!! 감사해요♥♥♥♥♥♥♥♥♥♥아빠폰이여서 재옥이에요.ㅎㅎㅎ,1개,2020. 5. 22.
Margaret,대구라 갈수없어 늘 아쉬웠는데 대박이에요ㅠㅠ 구움과자까지!! 기대됩니다,1개,2020. 5. 22.
용초콜릿사줘용,전 그래도 시험끝나면 바로 달려가고싶어요ㅠㅠㅠ,1개,2020. 5. 22.
아름,"진짜 감사해요ㅜ 아리키친 디져트 먹고싶은데...넘 머러서 못 먹었는데!
이제 먹을수있을것 같아요!(77ㅑ!
사랑해욥! 내일부터 사달라고 말하러 갑니다~❤",1개,2020. 5. 22.
김자경,저드 넘많이 많이 사랑해요 아리키친님~~^^ 사이트오픈& 택배서비스 오픈한것 진심으루 축하드립니다~~^^,1개,2020. 5. 22.
