,name,thumbnail,view,previous_time,video_url,comment,likes_num,unlikes_num,time_duration,start_date2
10,입소문난 가성비 유선 이어폰 AT131리뷰(2020년에 유선이어폰 쓰는이유),https://i.ytimg.com/vi/cOFMY4mxBk4/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLA_zw9cCXVhxPm-Ofiot6v1XYLm-w,8.1천회,4주 전,http://www.youtube.com/watch?v=cOFMY4mxBk4,댓글 229개,213개,3개,"
      8:38
    ",2020. 5. 3.
11,방구석에서 유학가기? 테크 유튜버의 영어 공부법!!,https://i.ytimg.com/vi/YZHBpTLPwoM/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLDIUtk2DmeWj5MvJSin9tiiLUWN6A,1.2천회,1개월 전,http://www.youtube.com/watch?v=YZHBpTLPwoM,댓글 28개,65개,1개,"
      11:46
    ",2020. 4. 30.
12,집에서 영화관처럼 즐기는 방법! LG시네빔 4K HU70LA 빔프로젝트 리뷰,https://i.ytimg.com/vi/F1bAzMt6J90/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLA8DfTe3nTViwbVy_T7sVyxb02nQw,1만회,1개월 전,http://www.youtube.com/watch?v=F1bAzMt6J90,댓글 74개,162개,9개,"
      10:27
    ",2020. 4. 24.
13,서피스 프로X는 LTE를 쓸수있다?! 하이브리드 태블릿 2주 사용 후기(Microsoft Surface Pro X),https://i.ytimg.com/vi/VjXsF4rbEc4/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLClfDbBwpi0QW25Jw_Cygfw5i5wvA,5.2천회,1개월 전,http://www.youtube.com/watch?v=VjXsF4rbEc4,댓글 55개,115개,4개,"
      10:59
    ",2020. 4. 22.
14,유튜버 조명 1인 크리에이터 필수요소 - 조명의 중요성 (난라이트 포르자60 리뷰 - Nanlite forza60),https://i.ytimg.com/vi/cMG0ZSaq3ng/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLBda0wRzHAl30GEYIWxMYDgBbvfNw,1.3천회,1개월 전,http://www.youtube.com/watch?v=cMG0ZSaq3ng,댓글 67개,63개,1개,"
      9:41
    ",2020. 4. 20.
15,LG 역대급 디자인 벨벳폰 실물영상 공개!! 5월 중순 출시!!,https://i.ytimg.com/vi/ahTr-si0GwY/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLAgMrVWFlEvYZ60P4VpJziyDnmKjA,5.4만회,1개월 전,http://www.youtube.com/watch?v=ahTr-si0GwY,댓글 403개,892개,210개,"
      6:10
    ",2020. 4. 19.
16,"애플 아이폰SE 2020 드디어 출시!! (디자인, 색상, 가격, 성능, 바뀐점 총정리)",https://i.ytimg.com/vi/U30PQQ2weZQ/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLCtHOaanatxZZVHbu4gnxHkSsWHxw,15만회,1개월 전,http://www.youtube.com/watch?v=U30PQQ2weZQ,댓글 617개,1.2천개,106개,"
      4:15
    ",2020. 4. 15.
17,AI 인공지능 스피커는 이제 보인다? 누구네모 리뷰,https://i.ytimg.com/vi/-Om3EqHvesw/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLAssIcMHps8hZmBHkKLRr1HisrMBw,1천회,1개월 전,http://www.youtube.com/watch?v=-Om3EqHvesw,댓글 31개,48개,2개,"
      6:36
    ",2020. 4. 15.
18,(재업로드) 스마트폰 소독의 중요성과 방법 3가지,https://i.ytimg.com/vi/r_kSCf-OTqY/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLDkpIhPtwIpptGO5ER0-0AjOK9xLQ,2.5천회,1개월 전,http://www.youtube.com/watch?v=r_kSCf-OTqY,댓글 43개,131개,3개,"
      4:14
    ",2020. 4. 13.
19,마스크 끼고 아이폰 FACE ID 잠금해제 하는 방법 (페이스 아이디 인식),https://i.ytimg.com/vi/Txb7IjDJ0DM/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLCe1x0bJvw_gqPZHwWwQup8c4wzCA,1.4만회,1개월 전,http://www.youtube.com/watch?v=Txb7IjDJ0DM,댓글 113개,282개,14개,"
      3:14
    ",2020. 3. 1.
