,name,thumbnail,view,previous_time,video_url,comment,likes_num,unlikes_num,time_duration,start_date2
10,"앱등이들 목 빠지게 한 아이폰SE 🤭 터치ID와 홈버튼까지 달고 등장! 이 스펙에 가격도 미쳤는데? [아이폰SE 2세대, 아이폰SE2 스펙, 카메라, 디스플레이, 가격]",https://i.ytimg.com/vi/peNDvewgPR4/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLBMCNQ2dX306OmeiqdJvKx8zsyQTw,6.6만회,1개월 전,http://www.youtube.com/watch?v=peNDvewgPR4,댓글 500개,1.2천개,74개,"
      7:54
    ",2020. 4. 28.
11,"미리 10만 축하 에어팟 프로 이벤트🎉 빨리 10만 유튜바 되고 10네요❤ [잇츠오케이 구독자 이벤트, 에어팟 프로, JBL블루투스 스피커, QCY T1, 자바라 휴대폰 거치대]",https://i.ytimg.com/vi/EU5eUg55Izs/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLAsiheyareHwLpDB9W-Kqmi85DEuw,4.1만회,1개월 전,http://www.youtube.com/watch?v=EU5eUg55Izs,"댓글 5,463개",4.5천개,19개,"
      2:39
    ",2020. 4. 24.
12,"갤럭시 S20플러스 개봉기! 기대했던 카메라에 약간 실망한 이유 [갤럭시S20플러스 리뷰, 스펙, 디자인, 카메라, 스피커]",https://i.ytimg.com/vi/vUaZLkmlKT0/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLCAMw2KDDEwO2nbRq6au_0tvf-UzA,1.9만회,1개월 전,http://www.youtube.com/watch?v=vUaZLkmlKT0,댓글 104개,340개,27개,"
      8:07
    ",2020. 4. 21.
13,"나만의 굿즈, 티셔츠 쉽게 제작할 수 있는 프린터가 있다고? [엡손 전사프린터 SC-F540 체험기]",https://i.ytimg.com/vi/nTNyKbgfeoE/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLCulnTh_Bcdt4hNpmXsb1HtoD-Ntw,5.1천회,1개월 전,http://www.youtube.com/watch?v=nTNyKbgfeoE,댓글 120개,237개,5개,"
      7:56
    ",2020. 4. 14.
14,보다 보면 기가 막히고 코가 막히는 49만원 스마트 볼펜 리뷰🥁🥁 [뒷북오케이],https://i.ytimg.com/vi/-cgFbLDNZ-w/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLDQZ1yjV-dLiVZVpDEM__YqUvKI4w,1.3만회,1개월 전,http://www.youtube.com/watch?v=-cgFbLDNZ-w,댓글 128개,351개,13개,"
      4:51
    ",2020. 4. 4.
15,"액션캠 4종(오즈모 포켓, 오즈모 액션, 고프로8, 고프로 맥스) 디테일하게 비교해드립니다 [액션캠 화질, 손떨방, 가격, 편의성]",https://i.ytimg.com/vi/1in-oQ96oBQ/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLB_t2LT5asiblrj3Fl8fpGxJOQ2oQ,2.4만회,2개월 전,http://www.youtube.com/watch?v=1in-oQ96oBQ,댓글 108개,543개,26개,"
      8:31
    ",2020. 3. 28.
16,갤럭시 폴드2? 노트20? 아이폰12? 2020년 출시 예정 모바일 제품 루머 총정리 [잇츠오케이],https://i.ytimg.com/vi/JQTqUjLh8H4/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLDaS916q1o-3QlAGOps8V96lVpdTA,7.5만회,2개월 전,http://www.youtube.com/watch?v=JQTqUjLh8H4,댓글 288개,956개,59개,"
      6:31
    ",2020. 3. 24.
17,"HP 스펙터 X360 13! 휴대성, 디자인, 활용성 모두 갖춘 직장인을 위한 노트북 [HP 스펙터 X360 13 개봉기, 스펙, 성능, 장단점]",https://i.ytimg.com/vi/Rwjv6-zRACY/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLCBxTSgxjsHfCCeFh7N87tvZOoJMA,8.1만회,2개월 전,http://www.youtube.com/watch?v=Rwjv6-zRACY,댓글 198개,858개,42개,"
      9:45
    ",2020. 3. 21.
18,2020년 애플에서 출시 예정인 의외의 신제품은? [2020년 애플 신제품 루머 총정리],https://i.ytimg.com/vi/b23MzsH8yjM/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLBnlZ90dFQCYu7-DRcwym-tySjQng,1.5만회,2개월 전,http://www.youtube.com/watch?v=b23MzsH8yjM,댓글 159개,310개,19개,"
      6:50
    ",2020. 3. 17.
19,"애플이 인수한 이유가 있네…ㄷㄷ 에어팟 프로급 노이즈캔슬링?! [빗츠 솔로 프로 개봉기, 리뷰, 장단점, 가격, 노이즈캔슬링]",https://i.ytimg.com/vi/5g2unZrvzVk/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLAj5OUDL7P_L9gpLdEVkDM0eLJpjA,4.5만회,2개월 전,http://www.youtube.com/watch?v=5g2unZrvzVk,댓글 155개,546개,34개,"
      6:27
    ",2020. 3. 1.
