,name,thumbnail,view,previous_time,video_url,comment,likes_num,unlikes_num,time_duration,start_date2
10,LG 벨벳 (VELVET) 특별한 기능들 그리고 체감성능은 어느정도?,https://i.ytimg.com/vi/py2WO-feGz8/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLD-hJ1mGK9U9o4YDA2iiC1k0KQxDw,3.2천회,2주 전,http://www.youtube.com/watch?v=py2WO-feGz8,댓글 26개,72개,11개,"
      9:43
    ",2020. 5. 13.
11,크롬 브라우저 버리고 뉴 마이크로소프트 엣지 브라우저 쓰는 이유 (장점과 아쉬운 점),https://i.ytimg.com/vi/u2TgLKJOR9k/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLBTMA7HqApQJWkEcRDxm94ybLhK1Q,3.9만회,3주 전,http://www.youtube.com/watch?v=u2TgLKJOR9k,댓글 185개,697개,34개,"
      10:10
    ",2020. 5. 9.
12,쿼드로 P3000 제온 들어간 미니PC 스케일이 다르다 (ZOTAC ZBOX QX3P3000),https://i.ytimg.com/vi/9Qx55ouJigg/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLDSlPS3_Oh2rQE_J26yDhQFwN--1Q,1.8천회,3주 전,http://www.youtube.com/watch?v=9Qx55ouJigg,댓글 26개,39개,0개,"
      9:22
    ",2020. 5. 8.
13,태양광 충전기로 노트북 충전 될까? 태양광 + 보조배터리 조합 써야 하는 이유,https://i.ytimg.com/vi/mD9AoZHVk1Y/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLCdgr0I9JCP239kS3Skfx3TWMZywg,2.3천회,1개월 전,http://www.youtube.com/watch?v=mD9AoZHVk1Y,댓글 19개,67개,3개,"
      6:22
    ",2020. 5. 2.
14,"스마트 센서등 끝판왕 소개 합니다. 1만원대 건전지 NO, 손전등 대용 가능",https://i.ytimg.com/vi/vd6WrAz8NZw/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLAKgL3oL3eDTeqnJj0dN-ECULqQPQ,1.9천회,1개월 전,http://www.youtube.com/watch?v=vd6WrAz8NZw,댓글 23개,78개,0개,"
      5:51
    ",2020. 5. 2.
15,"맥북프로 HDMI 모니터 연결, 접지까지 애플에는 없는 악세서리 초우테크 젠더",https://i.ytimg.com/vi/FJU5MU9-4yg/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLC8gRR2ZnwX32XoWqsM_C3w08j9Wg,1.9천회,1개월 전,http://www.youtube.com/watch?v=FJU5MU9-4yg,댓글 15개,48개,3개,"
      6:43
    ",2020. 4. 27.
16,배틀그라운드 헤드셋 사운드블라스터X H6 디지털 음원으로 깨끗하게 사운드와 음성채팅!,https://i.ytimg.com/vi/sBMQEeduYMo/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLASTAfbOc0ZBa58GegB7MVH_pWn2w,954회,1개월 전,http://www.youtube.com/watch?v=sBMQEeduYMo,댓글 14개,23개,2개,"
      6:13
    ",2020. 4. 26.
17,샤오미 AIoT AX3600 WiFi6 유무선공유기 10만원에 미친 성능 직접 써봤더니,https://i.ytimg.com/vi/DhI2mEpVO6s/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLALybsYcSNvsAOy1AM9ZkOi1rIkzQ,5.6천회,1개월 전,http://www.youtube.com/watch?v=DhI2mEpVO6s,댓글 58개,112개,9개,"
      6:41
    ",2020. 4. 25.
18,"서피스 프로 X (Suface Pro X) 구매전 꼭 보세요. 성능 호환성 게임 영상편집 LTE, ARM 장점 단점편",https://i.ytimg.com/vi/O49sSz9WgzA/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLDG_bC-YTUanK_MY8kUeyVCoK-RiQ,5.5천회,1개월 전,http://www.youtube.com/watch?v=O49sSz9WgzA,댓글 21개,66개,3개,"
      10:22
    ",2020. 4. 23.
19,완전 방수 겁나 튼튼한 블루투스 스피커 에이투 AT351,https://i.ytimg.com/vi/Muv5-HcU72Q/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLBK3MjBkoRkiRr38NlvSxYjk-xNeQ,882회,1개월 전,http://www.youtube.com/watch?v=Muv5-HcU72Q,댓글 8개,33개,2개,"
      6:05
    ",2020. 3. 1.
