,Unnamed: 0,name,thumbnail,view,previous_time,video_url,start_date,comment,likes_num,unlikes_num,time_duration
10,10,(ENG/JPN)클리오 원브랜드 메이크업??청순여리 코랄 메이크업 l CLIO one brand make up,https://i.ytimg.com/vi/2KcR7oAuDu8/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLCcSyKTgiU2XF0tpbjRsQT8cCX4Yg,32만회,2개월 전,http://www.youtube.com/watch?v=2KcR7oAuDu8,2020. 3. 12.,댓글 480개,7.7천개,101개,"
      26:31
    "
11,11,(ENG/JPN SUB)브릿지 염색하는날 같이준비해요! (+짧은 브이로그까지???♀),https://i.ytimg.com/vi/X0VlGq_POtU/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLDhQ2PmnAuLjMoMQCvwZa6O5-n81g,34만회,2개월 전,http://www.youtube.com/watch?v=X0VlGq_POtU,2020. 3. 5.,댓글 370개,6.6천개,84개,"
      12:58
    "
12,12,(ENG/JPN SUB)더운느낌?누디 베이지 메이크업! 발리에서 같이 준비해요(+시술정보에 관한 내 생각..????),https://i.ytimg.com/vi/9fW-AZ4TALM/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLCxNPrk-1uGligfhSb8gxCmHzcFFA,20만회,3개월 전,http://www.youtube.com/watch?v=9fW-AZ4TALM,2020. 2. 28.,댓글 176개,3.8천개,71개,"
      15:12
    "
13,13,(재업??)(ENG/JPN SUB)영기 야엘 송이와 우당탕탕 같이준비해요???♂???얼짱(?)시절 tmi 대방출 ㅋㅋ입술필러 정보..?,https://i.ytimg.com/vi/jQD5q85YfSk/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLAdshAOQDYZ9BKiIy5nAOc2hefNEA,54만회,3개월 전,http://www.youtube.com/watch?v=jQD5q85YfSk,2020. 2. 20.,댓글 550개,6.2천개,124개,"
      16:26
    "
14,14,"(JPN/ENG/IDN)(Q&A)요청폭주 커플 큐엔에이! 첫만남, 결혼계획, 커플채널 등등...)",https://i.ytimg.com/vi/OZ77fZnpp1E/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLA3S72b4zzwQFp6mqvRtR2bIvq1Cg,66만회,3개월 전,http://www.youtube.com/watch?v=OZ77fZnpp1E,2020. 2. 12.,댓글 675개,7.5천개,174개,"
      25:01
    "
15,15,"[12월 송살이]새벽탈출, 망년회 (with 영기,야엘,아라), 스키장, 크리스마스 여행,신년 해돋이(JPN/ENG/IDN SUB)",https://i.ytimg.com/vi/ZYxFeoIw5B8/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLDNqkGnyP482QLxWRsjhs1YLJyNdA,13만회,3개월 전,http://www.youtube.com/watch?v=ZYxFeoIw5B8,2020. 2. 5.,댓글 117개,1.9천개,32개,"
      12:13
    "
16,16,?눈물콧물주의..?맵찔이 남친이랑 원칩챌린지 도전!!제발 하지마세요..(JPN/ENG/VNM/IDN),https://i.ytimg.com/vi/8WjdJ_F96OQ/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLBmv_gaEK-STkF1J3iAgQHLzbGjnQ,20만회,4개월 전,http://www.youtube.com/watch?v=8WjdJ_F96OQ,2020. 1. 29.,댓글 377개,3.5천개,96개,"
      15:17
    "
17,17,"(ENG/IDN/JPN)요청많았던 관리의날 vlog 1탄! (모카브라운 염색, 혈관레이저, 리프팅 홈케어,패디큐어)",https://i.ytimg.com/vi/ze949-ZLtqk/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLAu4vq8tvj3DbK5vpz54mbop8elpQ,15만회,4개월 전,http://www.youtube.com/watch?v=ze949-ZLtqk,2020. 1. 22.,댓글 205개,2.2천개,76개,"
      21:14
    "
18,18,"(ENG/JPN/IDN)남자친구와 저세상 동묘 데이트??vlog (구제쇼핑, 샘플세일, 매운족발)",https://i.ytimg.com/vi/cDPKje_6deQ/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLCDSLUvAb6tCfxIxk8v4zEQP4j41g,14만회,4개월 전,http://www.youtube.com/watch?v=cDPKje_6deQ,2020. 1. 15.,댓글 144개,2.3천개,33개,"
      16:32
    "
19,19,(ENG/JPN/IDN)요청 많았던 뽀송??니트메이크업??반말로 같이준비해요!(+간단하게 증명사진 메이크업까지 !),https://i.ytimg.com/vi/I_ZRMaOBtZ4/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLDozuhr-CRYgM43uhbs8TiA9WyN_A,21만회,4개월 전,http://www.youtube.com/watch?v=I_ZRMaOBtZ4,2020. 1. 10.,댓글 243개,4.6천개,80개,"
      14:57
    "
