comment,token
근데 언니는 웜톤이라 갈색계열이 잘어울리는것 같아요 그래두 여전히 이뿌세용,"['언니', '웜톤', '갈색', '계열']"
머리  너무 찰떡기야,"['머리', '찰떡', '기']"
ぱっつん見てみたいです( ⸝⸝⸝>_<⸝⸝⸝ )‪︎❤︎‪︎今回もすごく可愛いです！！,[]
언니 흑발 진짜 게예뻐요역시 흑발❤❤,"['언니', '흑발', '진짜', '게', '역시', '흑발']"
아니 너무 잘 어울려요🥺,[]
와 흑발진짜 예보여 ,"['흑발', '진짜', '예보']"
너무이뻐요흑발해도 이쁠듯한데용❤,"['흑발', '해도']"
와 진짜 개 예쁘다 ,"['진짜', '개']"
흑발너뮤 예뻐요그래도 완젼 블랙은 안됩니다,"['흑발', '뮤', '완젼', '블랙']"
올리브영아 이런거 보고 잘안웃는데 혼자 완전 웃었넼올리브영,"['올리브영', '보고', '혼자', '완전', '넼', '올리브영']"
름송언냐 흑발 이뿌고 귀엽긔 ><☞//☜,"['름송언', '흑발', '귀엽긔']"
올리브영흑발 개예뻐유,"['올리브영', '흑발', '개', '유']"
잘어울려욥 여름쿨톤이면 흑발이 은근 진짜 베스트거든요 한번 도전해보심이,"['욥', '여름', '쿨톤', '흑발', '은근', '진짜', '베스트', '한번', '도전', '심']"
훨씬이뻐요,[]
우와 좋아용,[]
언니 어두운 색 하니까 진짜 넘 이쁨 원래도 이뻤는데 흑발은 살짝 고급진 청순느낌 진짜 넘 조아요,"['언니', '어', '두운', '색', '진짜', '원래', '흑발', '살짝', '고급', '진', '청순', '느낌', '진짜']"
하우스 투어 ,"['하우스', '투어']"
暗い髪色すごく似合ってます！,[]
아름송이님처럼 저도 누런피부라 검정색머리가 어울리나 고민많이햇는데 생각보다 어울려서 4년째 유지중이에요 어릴땐 탈색하고 맨날 밝은머리햇는데 깜장하니까 미용실도 안가고 딱이에요  아름송이님 머리색 다 좋지만 깜장머리보니까 차분하고 뭔가 차도녀같은 느낌이 들어서 한마디로 이쁘다구요^^ 영상 잘 보고갑니다,"['아름', '송이', '저', '누런피부', '검정색', '머리', '고민', '햇', '생각', '유지', '땐', '탈색', '머리', '햇', '깜장하', '미용실', '아름', '송이', '머리색', '깜', '머리', '보', '뭔가', '차도녀', '느낌', '한마디', '영상', '보고']"
언늬  기회가 된다면 흑발일때 앞머리 풀뱅 원츄  ,"['언늬', '기회', '흑발', '때', '앞머리', '풀뱅', '원츄']"
와 흑발이 진짜 훨씬 낫다,"['흑발', '진짜', '낫다']"
올리브영,['올리브영']
언니 안색이 좀 안 좋은 것 같아서 댓글 남겨요 어디 안 좋으신 거 아니죠,"['언니', '안색', '좀', '안', '것', '댓글', '어디', '안', '거']"
黒髪似合ってます(   ᷇࿀ ᷆  )可愛い！！,[]
11:00 너무 이쁘잖아요,[]
너무 대머리라뇨 ,"['대머리', '뇨']"
언뉘진짜 흑발 너무 이뻐요,"['뉘', '진짜', '흑발']"
언니 진짜 흑발 박제해주시면 안돼요 진짜 원래도 이쁘신데 흑발하니까 더 예쁘세요,"['언니', '진짜', '흑발', '박제', '진짜', '원래', '데', '흑발', '더']"
온니 얼굴 대유잼 진챠 세상에서 젤 예뻐여 하루종일 봐도 너무 조와,"['온', '얼굴', '대유', '잼', '진챠', '세상', '젤', '하루', '종일', '조']"
존예,['존예']
와언니 흑발 오래해줘용 진짜 잘어울려요근데 이번영상 왜캐 귀여움폭발인거죠9분 56초에 왜 하시는 표정 너무 귀여워요 마지막표정도 고양이같고다람쥐같고 다하셔 정말,"['언니', '흑발', '진짜', '이번', '영상', '왜캐', '움', '폭발', '왜', '표정', '마지막', '표정', '고양이', '다람쥐', '정말']"
Honestly this vídeo make my day Hi areumsongee,[]
アルムソンイちゃんで「焼けた？」と言われるなら、私は「泥塗った？」っていわれる(笑),[]
흑발이 훠어어어얼씨이인 이뻐요 물론 밝은색도 이뿌세뇨,"['흑발', '훠', '어어', '얼', '이인', '색도', '세뇨']"
1度でいいから地雷とか量産型系のメイクをしてみて欲しいです…！！,[]
아 너무 예뻐요 ,[]
언니 파스텔 블루 찰떡 블랙 머리 메이크업 존버,"['언니', '파스텔', '블루', '찰떡', '블랙', '머리', '메이크업', '존버']"
하더 이뻐졌구만유,['유']
올리브영 ,['올리브영']
귀엽습니다나는 일본인항상 동영상을 기대하고 생활하고 있습니다🥰,"['나', '일본인', '항상', '동영상', '생활']"
남친분 머리 자르면 더 잘생길 듯 ,"['남친', '머리', '더', '듯']"
으앜 언니 브릿지머리 너무 예뻣눈데 너무 금방 바꾸시는거 아닌가여넘 자주바꾸면 상할거 같은데언니 머릿결 넘 소듕하다구여흑발 진쨔 예뿌긴 하지만 가끔은 머릿결에게도 쉴시간을 듀세여❤,"['으앜', '언니', '브릿지', '머리', '예뻣눈데', '금방', '자주', '상', '언니', '머릿결', '소듕', '흑발', '진쨔', '예뿌긴', '가끔', '머릿결', '시간', '듀세']"
언니 뻥치는게 아니라 진짜 밝은갈색 얼굴 넘 까매보였는데 진짜 훨씬 하얘보이고 잘어울려요제발 박제해요,"['언니', '뻥', '진짜', '갈색', '얼굴', '진짜', '얘', '보이', '제발', '박제']"
오늘따라 더 밑입술에 눈이 유난히가네요뽈록뽈록 제눈에만그런가요역시 흑발이 최고잘어울려용,"['오늘', '더', '밑', '입술', '눈', '뽈록뽈', '록', '눈', '가요', '역시', '흑발', '최고']"
黒いほうが可愛い,[]
dark brown really suit on you it's really good,[]
언니 진짜 이뻐요 ,"['언니', '진짜']"
와 흑발 넘 예뻐요 진짜,"['흑발', '진짜']"
언니 저 영상보고 개뽐뿌옴 탈색단발인데 바로 붙임머리흑발예약잡았어요 알음송이책임져,"['언니', '저', '영상', '보고', '개', '뽐뿌', '옴', '탈색', '단발', '바로', '붙임머리', '흑발', '예약', '알음', '송이']"
너무 예뻐서 썸네일보고 바로 들어와짜나유,"['썸네일', '보고', '바로', '나유']"
헐 풀뱅 미쳤다 잘어울릴거 같은데,['풀뱅']
언니대머리라뇨 백만불짜리이만데 저도 언니랑 똑같이 정수리가짧고 이마넓은편이라 매번 앞머리 내리고다녔는데 정수리에 뽕띄우니까 앞머리까고다녀도 한개도 안넓어보이게됐어요,"['대머리', '뇨', '백만불', '데', '저', '언니', '정수리', '이마', '편이', '매번', '앞머리', '정수리', '뽕', '앞머리', '개도', '보이']"
흑발 완전 예쁘신데요 너무 잘어울려요 ,"['흑발', '완전']"
언니 머리색 너무 잘 어울려요 그리구 스모키 메이크업이라니 너무 좋아요 꼭 해주세요,"['언니', '머리색', '스모키', '메이크업', '꼭']"
Thank you for Japanese sub,[]
저방금 풀뱅한거 상상했는데 완전잘어울려요,"['방금', '풀뱅', '거', '상상', '완전']"
예쁜 커플   보고 있으면 웃음나고 귀엽고 좋네요 ♡,"['커플', '보고', '웃음']"
뭔가 쿨톤이신 것 같아요 겨쿨인가,"['뭔가', '쿨톤', '것', '겨쿨']"
아니 언니 진짜 잘 어울리잖아요 하 백설공주메이크업도 한번 해주세요 완전 예뻐요 징차 공주님❤,"['언니', '진짜', '백설공주', '메이크업', '한번', '완전', '징차', '공주']"
진짜 흑발이 5조5억배 이뻐요,"['진짜', '흑발']"
언니 기초영상도 보여줘요그게 안니만의매력이던데 저는 기초하는거 넘 좋아해가지고 좀 이상한 취향이지만 뭔가 점 나른하니 그래서 일부로 그걸영상 찾다가 언니 구독한거에요허허 그러니까 매일은 아니더라도 가끔해줘여>_<,"['언니', '기초', '영상', '그게', '매력', '데', '저', '기초', '좀', '취향', '뭔가', '점', '일부', '영상', '언니', '구독', '거', '매일', '가끔']"
흑발 넘나 찰떡❤️,"['흑발', '찰떡']"
언니 이제 풀뱅 존버하면 되나요이번머리도 찰떡,"['언니', '이제', '풀뱅', '존버하', '이번', '머리', '찰떡']"
1:13 언니 이때 같이준비해요에서 '같이' 옆에 있는 그사진 메이크업 궁금해요 너무 이쁘자나요 ,"['언니', '때', '준비', '해', '옆', '사진', '메이크업']"
얼굴도 하얘보이고 흑발 너무 이뻐여 ,"['얼굴', '얘', '보이', '흑발']"
언니 여성초쿠션 나오면 제발 13호 17호 도 쓸 수 있는쿠션 색상도 만들어주실꺼죠반드시구매할게요 유튜브 볼 때마다 쿠션 테스트 하는 부분부분 설명해주시니까 믿음가고 엄청 좋을 것 같아요  얼른 판매해주세요,"['언니', '여성', '초', '쿠션', '제발', '호', '호', '도', '수', '쿠션', '색상', '반드시', '구매', '유튜브', '볼', '때', '쿠션', '테스트', '부분', '부분', '설명', '믿음', '것', '얼른', '판매']"
오오오오 언니 흑발 너무 잘어울리는거 아닌가요   <3,"['오오오오', '언니', '흑발']"
若返って見える,[]
내 기준 언니 레전드영상  넘 이뻐요 제가 언니 때문에 흑발 염색약까지 샀다구여,"['내', '기준', '언니', '레전드', '영상', '제', '언니', '때문', '흑발', '염색', '약']"
예뻐요 잘어울려요 근데  최근에 받은 시술 알여주세요  몽가 어려지셨어요,"['최근', '시술', '알', '몽']"
와 진짜 잘어울려요,['진짜']
풀뱅하면 얼짱시절같겠네요,"['풀뱅', '얼짱', '시절']"
안뇽 송충이들 ❤️2020년 첫영상은 겟레디에요올해되자마자 감기에 걸려서 영상이 쪼꼼 늦었어요 🥺🥺🥺다들 독감조심,"['안뇽', '송충이', '영상', '겟', '레디', '올해', '감기', '영상', '쪼꼼', '독감', '조심']"
2:07 턱밑에 앰플 한방울 떨어질까 조마조마함,"['턱밑', '앰플', '방울']"
어성초 앰플 바를때 턱 밑에 한방울 제발 떨어지지 마라 떨어지지 마라  했는데 결국 안 떨어짐 개꿀,"['어성초', '앰플', '때', '턱', '밑', '방울', '제발', '안', '개꿀']"
언니 혹시 붓 정보들도 좀 알 수 있을까요 ,"['언니', '혹시', '붓', '정보', '좀', '알', '수']"
可愛い憧れです🥺最近、韓国メイクにハマって参考にさせていただいてます✨,[]
립 막발랐을때 보다 옷갈아입고 왔을때 컬러가 훨씬 더 진하고 예쁘게 달라보이는데 뭐가 진짜죠,"['립', '막', '때', '옷', '때', '컬러', '더', '달라', '뭐', '진짜']"
多分私、ソンイちゃんが使ってるコスメ欲しくなる魔法にかかってる…,[]
なんか変な広告にアルムソンイオンニの動画が使われてたんだけど、、、多分本人知らないよね？이상한 광고에 동영상이 사용되고있었습니다  (일본의) 당신은 알고 있습니까,"['광고', '동영상', '사용', '일본', '당신', '알']"
ズバズバ言うから好き笑,[]
日本語字幕ありがとうー❤️❤️❤️本当に可愛いくて憧れだよ〰️Beautiful ,[]
日本語字幕ありがとうございます！今日もかわいい！！,[]
뭐지 일본에서 무슨 일이 일어낭 거야,"['뭐', '일본', '무슨', '일어', '낭']"
언니 너무 착한게 영상에서 느껴져요,"['언니', '영상']"
かわいすぎ、明日このメイクの真似する！,[]
韓国語のタメ口可愛くて好き( ¨̮ )‪︎❤︎,[]
字幕嬉しい❤️❤️,[]
중간중간에 제품정보 빠진게 너무많아요더보기란에 적어주시면 안될까요아이라이너 애굣살음영준 섀도우 애굣살그린브러쉬 블러셔 궁금한데 궁금한것들만 빠졌네요 하,"['중간', '중간', '제품', '정보', '더', '보기', '란', '아이라이너', '애굣', '영준', '섀도우', '애굣살', '그린', '브러쉬', '블러셔']"
예쁜친구 한명 더 생겼다,"['친구', '명', '더']"
Love,[]
やっぱり可愛いメイク真似したいポイント沢山ある！,[]
언니겟레디 많이 올려주세여사랑해여,"['언니', '겟', '레디', '사랑', '해']"
2:36 턱에 앰플 한방울 마음의 안-----정,"['턱', '앰플', '방울', '마음', '안', '정']"
メイクでこんなにいんしょうかわるなんてすごい,[]
mac のリップ何番かわかる方いらっしゃったら教えて欲しいです！！,[]
아이라이너 뭐에요왜 이제 제품명 안적어주는지,"['아이라이너', '뭐', '왜', '이제', '제품']"
MACめっちゃかわいいけどあの色はお肌白いから似合うんだよね🥺,[]
なんかアルムソンイちゃんがタメ口違和感、、まじで女神♥♥♥♥♥,[]
可愛いですリップの色使ってみたい✨彼氏さんとラブラブで癒されます,[]
ソンイちゃんいつ見ても可愛いわね⸜❤︎⸝大好きよ,[]
可愛すぎる！！本当に女神様だ,[]
シンプルなメイクなのに毎回本当にかわいいです,[]
毎回クッションが違うから、一番オススメなの紹介して欲しいです！！,[]
字幕嬉しい！ありがとう！かわいいしメイク上手❤,[]
どうしようかわいすぎる,[]
Thank you for uploading this my life is such a mess this days lol but you make me feel better hehe Fighting,[]
最高に可愛い！！,[]
かわいい～！タメ口なのも嬉しい🥺,[]
You are very pretty  I love how you put on makeup  Kisses from Spain :3 ❤,[]
んがわいいいいいい,[]
もう日本語字幕出てる、誰がつけてくださってるのかわからないんですけど本当に助かってます、ありがとうございます♡今日もソンイちゃん本当に可愛くて…,[]
인스타에서 보구 기대만땅한 예쁨보스 메이크업흐히❤️🥰온니 새해복 많이 받아여,"['인스타', '보구', '대만', '땅', '보스', '메이크업', '흐히', '온', '새해', '복']"
かわいい(  ˊ࿁ˋ ),[]
字幕あって嬉しいありがとう〜(タメ語),[]
日本語字幕待ってたぁ〜🥰🥰,[]
日本人だからタメ語と敬語の違いがわからんwww,[]
귀여워 ,[]
何かの広告に勝手に動画使われてましたよ！日本人の名前(36)って書かれてました。,[]
반말을 하는데 어색한 친구같아요귀여워요 친해지자♡,"['반말', '친구']"
アニョハセヨ〜❤︎,[]
ピーチコーラルみたいな色ほんと似合う〜！かわいい！！！귀엽다,[]
かわいい🥺,[]
メイクも前髪も全部可愛いです(´；ω；｀)♡もうカラコンはしないですか？久し振りにちょっと大き目のカラコンをしたメイクも見たいです(*´∀｀),[]
