,name,thumbnail,view,previous_time,video_url,comment,likes_num,unlikes_num,time_duration,start_date2
10,5월 그래픽 카드 가성비 비교표! 저번달과 큰차이는 없는데...? (모니터에 맞는 그래픽카드 고르기) -신성조,https://i.ytimg.com/vi/FhsEbImS4pE/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLCjjxLvvN7H5ZS0WiO3MjeFEipoMQ,6.3만회,3주 전,http://www.youtube.com/watch?v=FhsEbImS4pE,댓글 353개,944개,22개,"
      22:01
    ",2020. 5. 10.
11,진짜 쿼드코어 관짝 (9600K 다운클럭 VS 6700K),https://i.ytimg.com/vi/Wb6sxz4eGo0/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLAsNnJFCNv6bPcAm6U0XwuItAi9DQ,1.5만회,3주 전,http://www.youtube.com/watch?v=Wb6sxz4eGo0,댓글 557개,483개,9개,"
      18:37
    ",2020. 5. 7.
12,"6700 , 7700 쓰시는 분들을 위한 영상 (쿼드코어를 놓아 주어야 하는 이유) 특히 CPU 놔두고 업글하시는분들!",https://i.ytimg.com/vi/Q7I9dpZ0VFw/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLD4YIFgCLfFBUxxvfMuBQnFuJM9Zg,2.6만회,4주 전,http://www.youtube.com/watch?v=Q7I9dpZ0VFw,댓글 541개,696개,20개,"
      16:00
    ",2020. 5. 5.
13,가성비 갑에서 가성비 똥이 된 제품 ( EX A320M 때문에 찍었다 ) 들?!,https://i.ytimg.com/vi/8_ygRgnoTdY/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLAWr6evdmOQWqNNtP3U46pmSOT7qw,6.7만회,1개월 전,http://www.youtube.com/watch?v=8_ygRgnoTdY,댓글 472개,1.1천개,28개,"
      19:39
    ",2020. 5. 1.
14,"공랭 쿨러 1위는? ( NH-D15, ASSASSIN 3, ATC800, CNPS20X, MACHO RT ) 농협 그랜드마초 어쌔신3 등등 공냉 대장을 가려보자!",https://i.ytimg.com/vi/6EVP7zJxhH4/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLAf64-Ba9Fp8tLyr4raiOLNBt2LYQ,1.6만회,1개월 전,http://www.youtube.com/watch?v=6EVP7zJxhH4,댓글 200개,612개,8개,"
      18:19
    ",2020. 4. 28.
15,공냉쿨러 추천 (CPU쿨러) 다나와 인기순위 1~30위 비교표 -신성조,https://i.ytimg.com/vi/Xi9vKz8K170/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLAfm9I2oXaJnsbmVRVKttB9Hg_czQ,5만회,1개월 전,http://www.youtube.com/watch?v=Xi9vKz8K170,댓글 396개,1.4천개,18개,"
      33:02
    ",2020. 4. 25.
16,"5700 VS 2060 ( 에즈락 5700 챌린저 ) 암드 그래픽쓸때는 DX12 꼭꼭 적용합시다 (가성비, 쿠성비 그래픽카드)",https://i.ytimg.com/vi/3c0fBZGY5XY/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLA7MKv5F-RzTImq0r8IUGR5DKTj2g,1.1만회,1개월 전,http://www.youtube.com/watch?v=3c0fBZGY5XY,댓글 152개,302개,2개,"
      16:32
    ",2020. 4. 22.
17,4월 19일 최신견적표 30~500 사이!! AMD 인텔 통합편!! -신성조,https://i.ytimg.com/vi/4wHf7EEBvUg/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLBnA3A_T9Zh3Rb8WyTB0frao5Km0g,9.5만회,1개월 전,http://www.youtube.com/watch?v=4wHf7EEBvUg,댓글 510개,1.1천개,28개,"
      1:15:31
    ",2020. 4. 19.
18,4월 기준 CPU 가성비 비교표 (라이젠 2~3세대 인텔 8~9세대) 신규 구매자를 위한 정리표입니다 -신성조,https://i.ytimg.com/vi/8XbDDjz5nuk/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLB9kUZ4PmxpSeCenNC8XObmFA4LgA,9.4만회,1개월 전,http://www.youtube.com/watch?v=8XbDDjz5nuk,댓글 432개,2.4천개,30개,"
      21:47
    ",2020. 4. 16.
19,4월 그래픽 카드 가성비 비교표!  - 살만한 제품들이 상당히 좁혀졌네?! -  (모니터에 맞는 그래픽카드 고르기) -신성조,https://i.ytimg.com/vi/Ez88nwkCLRQ/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLBf9o5oX3WLGRcrb249T_1u5jAhZA,7.1만회,1개월 전,http://www.youtube.com/watch?v=Ez88nwkCLRQ,댓글 371개,1천개,23개,"
      15:25
    ",2020. 3. 1.
