닉네임,댓글,좋아요수,날짜
black7,"거 참~~
쯔양 인기가 하늘 높은 줄 모르네..",1개,2020. 5. 9.
김채원,언니 쭉쭉 승승장구해요!!😆😆,8개,2020. 5. 9.
김진호,쯔양 차에서 권재관이랑 있을 때 너무 꼬마 같아 ㅋㅋ 2:55,4개,2020. 5. 9.
hyeyounggu,재관님도 너무 재밌으시네요. 쯔양님 매니저까지 해주시고.... 재관님 채널도 구독~,10개,2020. 5. 9.
세상에이게뭐야,"진짜 라디오가 체질이신듯ㅋㅋㅋ 너무 잘하시는데요??
먹방 본업하고 부업으로 라디오 하십니다!! DJ쯔양 가즈아!",12개,2020. 5. 9.
CliveB,12:59 냉면을 왜 불어드세요 ㅋㅋㅋ,2개,2020. 5. 9.
BORA,"이조합 찬성합니다,,,❤️ ㅋㅋㅋ 영상 너무 재밌어욬ㅋㅋㅌ 명수오빸ㅋㅋㅋ 웃는거 진ㅁ자 나오는 웃음 ㅋㅋ",4개,2020. 5. 9.
Amortui,권자관님 정말 좋으신 분 같은데 응원합니다!!,1개,2020. 5. 9.
미아아아,와 쭈양성공했네ㅊㅋㅊㅋ,1개,2020. 5. 9.
내새끼들사랑해,ㅋㅋㅋ많이 안나오는데 채널을 돌린데ㅋㅋㅋ왜케 슬퍼~~ㅋㅋㅋ근데 왜케 웃곀ㅋㅋㅋ,1개,2020. 5. 9.
냥냥펀치,ㅋㅋㅋㅋㅋ쯔양 사람이 너무 선해보여서 좋음,0개,2020. 5. 9.
VannieEats,Tzuyang is so cute and talented ❤️,10개,2020. 5. 9.
김제동,광명 돼지집 진짜맛있어요..,2개,2020. 5. 9.
이소연,권재관 너무웃김 ㅋㅋ,1개,2020. 5. 9.
taesdanglingearring,noooo but the way im so proud of you!! and you’re my baby idc 🥺🥺🥺 pls i love you a lot,0개,2020. 5. 9.
SunchaiZein,"tzuyanggggggg😩😍 im a fan of yours from Philippines omgggg you are my favorite youtuber, stay humble and healthy love youuu💘사랑해",0개,2020. 5. 9.
인규,월클..,3개,2020. 5. 9.
joonchoi,권재관씨 시크한 매력과 잘 어울려요  나올때마다 툴툴 거려도  잘 챙겨주는 따뜻한 모습 보기 좋습니다,2개,2020. 5. 9.
HyosungChoi,12:59 냉모밀 불어서 드신거임?ㅋㅋㅋㅋㅋㅋ,1개,2020. 5. 9.
쿠루루,쯔양님 가는 동안 재미있었겠다 ㅋㅋㅋㅋ 보는 사람도 재미있는데 ㅋㅋㅋ 아 너무 재미있다 ㅋㅋ,1개,2020. 5. 9.
과꼬피,13:13 하나 더 시키면 되니까ㅎㅎㅎ드셔도 돼요ㅎㅎㅎ,1개,2020. 5. 9.
김보민,"김치찌개집
갈줄알았다능~~^^
급 소바가 땡기넹..
ㅜㅜ",2개,2020. 5. 9.
Louise,DJ Kang Myung Soo featuring Mukbang Superstar Princess Tzuyang!😊❤❤❤,1개,2020. 5. 9.
안범수,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 얘 또먹어요 왤케 귀여웤ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,4개,2020. 5. 9.
한지훈,오우 쩌양 너무귀엽고,6개,2020. 5. 9.
제이투혁,명수형이 쯔양 진자 이뻐하더라 ㅋㅋ,1개,2020. 5. 9.
김해중,랜선라이프 같은 프로 다시 해서 쯔양님 티비에서 보고싶다ㅠㅠㅠㅠ,1개,2020. 5. 9.
다음역은징역징역입니다,리얼 셀럽,8개,2020. 5. 9.
감자보틀PotatoBottle,쯔양님 재관형님이랑 있으니깐 너무 편해보이거 좋다 ㅠㅠㅠ,0개,2020. 5. 9.
파란별,오늘은 박명수의 라디오쇼 네요 데뷔 16년차 이신분이 일일매니저 네요 가면서 간식이 나오고 쯔양님이 라디오에 나오시네요 마지막에 먹는 음식이 맛있겠다 김치찌개집 가셨네요 ㅎㅎ,17개,2020. 5. 9.
미펭도,이거 생방으로 들었었는데 다시보니 넘좋네여 ㅋㅋ,2개,2020. 5. 9.
결고,5:34 그럼 방송에서 얘기해요?  ㅋㅋㅋㅋㅋㅋㅋㅋ,1개,2020. 5. 9.
boygood,쯔양은 진짜 천사같다,2개,2020. 5. 9.
송희석,우리 쯔양~~오래 할려믄 야채두 같이!!ㅠㅠ,1개,2020. 5. 9.
LinggarOctaviani,I really hope you coukd get more more moree high place in this industry. You deserve the best.👍👍👍👍 love you😍,0개,2020. 5. 9.
이라또,권재관 이형은 왜 말앖이 웃기만해도 웃기지 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0개,2020. 5. 9.
소누리sonulee,와...쯔양 성공했다아...,2개,2020. 5. 9.
큰바디오cnbadio,썸네일보고 누군가 했는데 재관이형이네 ㅋㅋ,3개,2020. 5. 9.
GleGoo,재관이형 ㅋㅋㅋㅋㅋ 처음 봐도 형소리 나오게 친숙한 이미지 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0개,2020. 5. 9.
